x no_shield shield_1 no_shield_sarsa shield_1_sarsa
464 8.45598324068 9.31701394496 8.32638482746 9.307979603
465 8.36240720036 9.29359337319 8.16315178555 9.30264799131
466 8.44965799786 9.29658579358 8.43124515025 9.32084245455
467 8.61900707595 9.3035921742 8.43381245807 9.31347098095
468 8.18798160431 9.30167243271 8.27576683567 9.29923440476
469 8.64143708402 9.29870328881 8.19343897131 9.30487514794
470 8.3508952184 9.2808706572 8.51206247152 9.31139053099
471 8.52619006544 9.2869363872 8.62532426294 9.31237791424
472 8.36393751646 9.29925432226 8.50244663867 9.27683357355
473 8.5523821581 9.29440789829 8.26608347131 9.31575592624
474 8.46569135165 9.3127359741 8.38601026048 9.29577910306
475 8.32886556825 9.29853519413 8.47015440832 9.3014930902
476 8.51935926031 9.30280955294 8.43719760369 9.29658855379
477 8.42275869203 9.30731304794 8.26848470457 9.28408899927
478 8.54455135547 9.30686564058 8.30602400243 9.30496558164
479 8.46096533984 9.30508376728 8.28573178797 9.29881473852
480 8.53981595847 9.29492000005 8.24518255455 9.32750265491
481 8.40270901514 9.29809153072 8.51625101677 9.29855946645
482 8.47652412491 9.2945213071 8.42400466615 9.31175047544
483 8.46842657682 9.29888060308 8.24176442681 9.30923450346
484 8.45761510034 9.30653417273 8.20495798288 9.29858414955
485 8.5200348878 9.29843917712 8.5171871558 9.31043363499
486 8.59937332064 9.30688553788 8.26773257307 9.30496922781
487 8.46585596798 9.29033442493 8.35567316593 9.31894543193
488 8.43965338745 9.29930584873 8.51878514837 9.29654026722
489 8.48439372618 9.31336818245 8.60995744061 9.30684007778
490 8.59899337082 9.31211126683 8.4611195586 9.30837402469
491 8.53493798481 9.29810363859 8.39931300041 9.27796557211
492 8.42039265447 9.30511059719 8.62690132682 9.3150540485
493 8.65850931642 9.31853569958 8.5467545186 9.31831968445
494 8.57406258755 9.29364523569 8.55481062607 9.29831467943
495 8.52542747328 9.29365578509 8.55526797863 9.31399893395
496 8.6399812267 9.30283715819 8.66160904026 9.31245092627
497 8.52736928973 9.29826204304 8.53234497853 9.31757860686
498 8.5588058054 9.32065104153 8.4807160997 9.3036701086
499 8.597432007 9.30835432596 8.69809988925 9.30761422426
500 8.62578530593 9.30421640827 8.78448496289 9.31122189908
501 8.61965679197 9.29664780454 8.58345924682 9.29565962876
502 8.61830622672 9.31531701578 8.62004963156 9.29382888387
503 8.55915603192 9.29762171965 8.59435358383 9.30175181596
504 8.51531881976 9.31991324461 8.62507850436 9.29380192277
505 8.66312224404 9.31136945789 8.54891509476 9.30659926542
506 8.65039644495 9.29906329167 8.52076220196 9.30988439003
507 8.63869431089 9.31490879904 8.55613170692 9.31165497683
508 8.62468606588 9.32736733734 8.71538231046 9.30696668635
509 8.49031324471 9.3232794238 8.62371478252 9.3040683022
510 8.68192595769 9.28129597834 8.57195520456 9.31262003937
511 8.64241154945 9.31496457099 8.46840907019 9.31450168514
512 8.55289916055 9.31023798298 8.60400735697 9.30756932572
513 8.5217402013 9.30020764164 8.63451018187 9.31943771099
514 8.69701444225 9.32323575159 8.54641166288 9.31257621909
515 8.41816395456 9.29900260517 8.66512648904 9.29443664126
516 8.61464904527 9.31097814446 8.64202695346 9.32774698466
517 8.6935925757 9.30429258589 8.46388229292 9.32184510079
518 8.63854197154 9.31548970251 8.55693400262 9.31986163094
519 8.65715737786 9.30411119742 8.69025977141 9.31354030817
520 8.55283238473 9.30938570248 8.62698433515 9.31971106055
521 8.62392612854 9.31042339046 8.68803025334 9.31556034929
522 8.72952853819 9.2950665716 8.70543744171 9.32577188732
523 8.60229635339 9.30227790046 8.4949114199 9.30539359898
524 8.77288344651 9.32354795334 8.48838124038 9.31434864698
525 8.63404590794 9.30792715824 8.6884041314 9.30978127927
526 8.75636438654 9.31074437102 8.52351905181 9.30810974061
527 8.60955438338 9.30966030974 8.42672155042 9.30655671649
528 8.7673523596 9.31077061073 8.65359521732 9.31545721701
529 8.68393661295 9.30075630572 8.59747097114 9.32650604669
530 8.65878523903 9.31297403195 8.70625278302 9.31298710368
531 8.68625301628 9.31868859008 8.69109098604 9.31608030323
532 8.67435760635 9.31034107687 8.71725748427 9.31705429343
533 8.5693245045 9.30194408495 8.77948050375 9.31691006668
534 8.54680711367 9.31971916356 8.51551129465 9.2999330071
535 8.75390726726 9.31773235145 8.75829372422 9.32120627657
536 8.65708857443 9.31363290585 8.54856427611 9.3175213493
537 8.58322678053 9.32224445061 8.64119248515 9.32060426797
538 8.70935031069 9.31128085342 8.69550418504 9.32681426109
539 8.66358701107 9.29176527951 8.61421051604 9.30683889558
540 8.59589093608 9.32197072447 8.68969260035 9.32129641982
541 8.68037246898 9.31356678988 8.79839783188 9.31485985694
542 8.72366973511 9.31112548361 8.63545744792 9.31640929079
543 8.762877807 9.31102594585 8.58605061707 9.32178026574
544 8.71133422255 9.31193920423 8.56036542184 9.3093689785
545 8.7226132846 9.33677432827 8.70308046827 9.31022560623
546 8.64480009818 9.30039146033 8.75769037842 9.30988152614
547 8.80357600813 9.30085224846 8.73090350084 9.31615512749
548 8.84271726804 9.32833209616 8.7136281636 9.30720450048
549 8.71652774424 9.30620508624 8.58186276808 9.30250469995
550 8.78460674267 9.31837844422 8.67805043612 9.30543676324
551 8.64949123003 9.31431760264 8.80499434834 9.31292078326
552 8.65069243467 9.32253164708 8.61320682705 9.30818958829
553 8.77468791799 9.32758525942 8.70459619505 9.33811156317
554 8.82384875056 9.31596921696 8.65724591456 9.31702121607
555 8.70059671685 9.30285184159 8.70392034084 9.31337892676
556 8.86362782972 9.32325340804 8.72720400339 9.30759301301
557 8.76905253965 9.33383615956 8.72656297301 9.31266067685
558 8.67098838152 9.31336267242 8.71516718948 9.31687402106
559 8.7716445192 9.3073130344 8.64873759197 9.29935297539
560 8.83207206717 9.3205776135 8.76096104983 9.33765745587
561 8.82152615461 9.31152740734 8.81692747366 9.3229762852
562 8.82346518685 9.3012556551 8.75800550819 9.31125515065
563 8.83578554075 9.32205890608 8.72935852048 9.30156790754
564 8.60782046299 9.33571662167 8.79103768111 9.32626313028
565 8.69508184258 9.31342500841 8.7484632789 9.32466949881
566 8.80955457926 9.31623991945 8.75668046309 9.32319241776
567 8.78056488239 9.32074758959 8.68864044665 9.32432631541
568 8.82529688965 9.33339288947 8.7569906925 9.31466530994
569 8.79118579593 9.31199784728 8.78495319235 9.32687207766
570 8.87566890285 9.30851757836 8.67899771765 9.32798820821
571 8.71738557963 9.3206978501 8.8281428917 9.33235675876
572 8.8405229932 9.33372548831 8.74183399821 9.31676551112
573 8.76450001415 9.32383285575 8.80111554957 9.32192862291
574 8.86649077434 9.32349583907 8.82878843752 9.32967370676
575 8.73026071535 9.31590162428 8.74930769957 9.29415112516
576 8.78718409826 9.32442228053 8.7798691972 9.32902879981
577 8.90184653751 9.31789012091 8.87497145342 9.3178194868
578 8.81263395227 9.31006089901 8.83751251243 9.33532100232
579 8.98485458476 9.31321611372 8.83280374345 9.33299020837
580 8.85009970398 9.32767626262 8.74317074045 9.32903896956
581 8.78988913432 9.30426083236 8.7305033153 9.3138664042
582 8.95025968621 9.30826818978 8.80384142285 9.32495477348
583 8.76764429446 9.31662152242 8.7657871167 9.34010374075
584 8.80948036265 9.32091126248 8.82367985754 9.33125785104
585 8.75833903264 9.3349581387 8.81585411354 9.31998314267
586 8.83303263332 9.32038118057 8.80522313561 9.32027045466
587 8.8671618765 9.31350440609 8.83078536718 9.31194770663
588 8.82154066778 9.3205098582 8.76459470769 9.32628841932
589 8.90482078876 9.33391868585 8.76434327955 9.32606306213
590 8.78036555645 9.33107135725 8.78534105506 9.32362478646
591 8.95689854568 9.33293006398 8.77609847421 9.31725363828
592 8.83664361188 9.32397951203 8.80123673357 9.32482834636
593 8.92206193718 9.31516237923 8.83345199471 9.32311593546
594 8.89565436154 9.31469923263 8.8835091536 9.30720976585
595 8.78450371616 9.31012140415 8.83958962416 9.31316280153
596 8.9153543458 9.32216341883 8.92449326099 9.33354345355
597 8.91811335813 9.31592595184 8.81693818386 9.30723858751
598 8.82691453126 9.31676993779 8.81903024981 9.32193870732
599 8.89713659308 9.32628897758 8.89103731043 9.31965412422
600 8.84247315609 9.32482489344 8.89897241859 9.31627832033
601 8.84335298285 9.32626365708 8.80180022387 9.32385656759
602 8.92158692018 9.33490734875 8.73049146103 9.30841584212
603 8.93448297243 9.31954870589 8.84838282924 9.30476217062
604 8.83626368974 9.32994475705 8.77627945151 9.31986786908
605 8.9639300166 9.31725540443 8.76946561351 9.31377387225
606 8.83438133014 9.31692257605 8.83673175647 9.3236062588
607 9.03045362751 9.31058683143 8.78598721952 9.32324177004
608 8.93412114585 9.3162975756 8.89994158588 9.31361390328
609 8.90378944263 9.33716288494 8.90573597029 9.31886632688
610 8.8622821968 9.31445740439 8.86364127052 9.30720055726
611 8.85087100701 9.32611946475 8.89506026216 9.31685198853
612 8.89131948408 9.32343457514 8.86271503638 9.32547881277
613 8.91988420513 9.32695168537 8.84699206941 9.32247082077
614 8.95501156826 9.33180138379 8.8311403269 9.33079120366
615 8.87419521854 9.32835201846 8.91187841693 9.31712203344
616 9.00324213017 9.3225406692 8.81758359742 9.32841590455
617 8.87319412197 9.32883928216 8.80883912958 9.31703705518
618 8.92227223669 9.32583866352 8.88294480644 9.32404785997
619 8.87073009947 9.31884894554 8.92670218948 9.32857640875
620 8.96929148828 9.34279112429 8.92474156077 9.32693618515
621 8.84838642119 9.31683372264 8.83757909548 9.33043022234
622 8.90530626786 9.33099796176 8.85701001542 9.33792749052
623 8.91723380035 9.32582415932 8.95304539841 9.33722399768
624 8.90849516431 9.31516221996 8.99396376259 9.32258352393
625 8.89856398193 9.32132740416 8.96317283135 9.32804298801
626 8.89879843276 9.3279845217 8.90764062223 9.3253196743
627 8.93276203854 9.32442415864 8.7835295009 9.32829667724
628 8.91365972966 9.32954660848 8.77069118939 9.32324766221
629 8.96065326149 9.31098427614 8.90646901415 9.32668920998
630 8.87854897488 9.34110769602 8.87030428619 9.32053187829
631 8.89644784899 9.32260404273 8.87110700376 9.31427794292
632 8.98902111125 9.29309546023 8.92342031124 9.32458148964
633 8.87662051979 9.32607679481 8.86593236889 9.31000129905
634 8.97010957519 9.32274134036 8.92920835663 9.33376549666
635 8.96840145231 9.3330055127 8.83910156213 9.32862200171
636 8.94112820307 9.3289607522 8.92549471876 9.32375056678
637 8.9969448744 9.32461397444 8.92632385118 9.30169467873
638 9.0053452407 9.33278123436 8.84561286756 9.32435206172
639 8.91967572256 9.30929123765 8.92386720375 9.32841564201
640 8.9022494424 9.32477340724 8.94902553619 9.32042328885
641 8.93431147262 9.32537781491 8.96918183157 9.32569095551
642 9.00580231572 9.34086282174 8.91613149278 9.29252206934
643 8.92566592363 9.31151056307 8.84998562308 9.3290604371
644 8.9517020815 9.32682762814 8.93554335993 9.34281236249
645 9.04520448085 9.32506903172 8.9696681658 9.33494300108
646 8.9304054062 9.31931614206 8.96460876555 9.31923539277
647 8.93795015065 9.3190333039 8.96029816975 9.31104737827
648 8.9667975336 9.32958325514 8.92731718302 9.33472039599
649 8.95998321137 9.31534863308 8.87849014657 9.3208506896
650 8.92088554275 9.32504724842 8.94654484526 9.32005581339
651 8.90599856613 9.32018197517 8.91382077179 9.32717147527
652 9.02242312813 9.31937491616 8.86310406384 9.32965392263
653 8.86547784296 9.32347691219 8.89364444389 9.33426189947
654 8.91302894387 9.31775215073 8.84566508 9.31750884476
655 8.9408334267 9.31781646363 8.99768304074 9.32623939078
656 9.00823717363 9.32472430734 8.92834171887 9.32654459715
657 8.92787719013 9.32001701419 8.98836357441 9.3411486659
658 8.99982410896 9.33558829524 9.07777511854 9.32033092358
659 9.04272888562 9.33736363925 8.93475655981 9.33403196346
660 8.97755002543 9.32750986214 8.83052945583 9.3291741238
661 8.91058906019 9.3051571628 8.96522793926 9.33235216207
662 9.05383545751 9.32880561859 8.82201557007 9.31710837024
663 9.05942841863 9.32388153261 8.89818798124 9.33224646841
664 8.99531250601 9.3229300959 9.01931230515 9.32190106002
665 8.97955772728 9.32907118933 8.97016735999 9.31424961975
666 9.05968726883 9.32929731603 9.03942015997 9.32441097432
667 9.02936353122 9.32511942422 8.96609354311 9.31229124419
668 8.94017163121 9.32692435401 9.03649509666 9.31507757768
669 9.08357322536 9.32984086384 9.06070063078 9.31918175699
670 9.03259230838 9.31652182113 8.97794719578 9.32631663536
671 9.06816308955 9.3324725483 8.98812283302 9.32685951962
672 8.96010120577 9.32176448334 8.94080332377 9.3297889994
673 9.01551839207 9.31775368671 9.04004823315 9.33433451111
674 9.00253456031 9.3321294041 8.93958783844 9.32122167979
675 8.99612173356 9.32491202998 8.93640751536 9.33710427204
676 9.13175968243 9.32492200144 8.9614978049 9.34366594978
677 9.06313177683 9.33237127296 8.95161451024 9.32312062634
678 8.9275386125 9.3049595026 9.00246967914 9.32683466578
679 9.01872348841 9.32867457925 8.93772778114 9.31000770345
680 9.10980132288 9.32813259668 8.97826840288 9.32421215842
681 8.95696313556 9.3268658086 8.94087715536 9.3278827761
682 9.01283407853 9.32028640626 8.97601562819 9.31419478891
683 9.11809663565 9.32500452279 8.92689176027 9.32292716763
684 9.03964543854 9.32678757788 8.93155811634 9.33379190736
685 9.03476682668 9.32301729121 8.9412348828 9.32698021235
686 8.96324514652 9.33198013677 8.91255051703 9.32789047559
687 9.13282346352 9.34193568712 8.95134970239 9.31759961535
688 9.00385746562 9.31407220416 8.96144880192 9.3304299334
689 9.08374847984 9.32293822142 9.05352874454 9.33228132656
690 9.00946499345 9.32356545095 8.95065757914 9.3353066215
691 9.01500416569 9.32834963388 9.01020736051 9.32640289087
692 9.08871442405 9.31558514389 8.92459196483 9.32927291761
693 8.99810082885 9.33363699878 8.99571667247 9.31232414703
694 9.11915618558 9.33287496134 8.94155545371 9.33012507597
695 9.05287490922 9.32095606312 9.08960683629 9.32268228386
696 8.95358702693 9.32837948986 8.97167270311 9.3395633342
697 9.05237889033 9.34191008667 8.9747952675 9.32214148852
698 9.06807223364 9.33773663531 9.0088156999 9.32248102084
699 9.04609051793 9.33051506951 8.95879037592 9.32081748749
700 9.05079273118 9.33408264348 8.97947449052 9.32575914849
701 9.11694214481 9.3201429469 9.05083677787 9.3191923075
702 9.05040187758 9.33883474284 9.01733590511 9.31895215044
703 9.03878334563 9.33362286261 9.03958097051 9.33056177778
704 8.95019048879 9.3404825606 8.98855203591 9.31362828457
705 9.04400988206 9.34266292271 8.93867275602 9.3206552851
706 9.0409814439 9.31287630524 8.92593735819 9.32189938606
707 9.03662807362 9.32908707711 9.03907919174 9.33098399967
708 9.0661229069 9.32723558634 8.9621181988 9.33050319982
709 9.00573886612 9.33920512656 8.90786573209 9.33487397764
710 9.04885106685 9.33057147519 8.94580654781 9.33399091167
711 9.02536780204 9.31959542586 9.03496846468 9.33241806349
712 9.1098170416 9.32999845993 8.96953124782 9.33660563614
713 9.01713668569 9.32471279306 9.03966467271 9.34241732089
714 9.10712621395 9.32580594202 9.05490715882 9.33912960164
715 9.10159154158 9.32866546803 8.95831401645 9.32486737717
716 9.11508677551 9.3272604313 8.99208851794 9.33102450987
717 9.10462991561 9.33388997945 9.03676051249 9.33715527682
718 9.03590750926 9.32522268114 9.03600440479 9.32082033498
719 9.13783669875 9.33415596003 8.93108018356 9.3345957012
720 9.18847298947 9.3383645259 8.921558256 9.33249044614
721 9.0887790675 9.31967528228 8.97249036047 9.33434269555
722 9.04565866043 9.32954800514 8.98987996877 9.33361922494
723 9.03082353919 9.32077612318 8.9545927113 9.34009171231
724 9.08184616541 9.32751330091 9.01864325779 9.30657072294
725 9.05804203332 9.33098673486 9.06819256447 9.33628241416
726 9.06189085843 9.33861769541 9.05075457637 9.329102973
727 9.00685939961 9.32241240311 9.06546690708 9.33502050851
728 9.12878598728 9.33407411294 9.00486547158 9.33265038285
729 9.13530721525 9.32518542558 9.0321845139 9.32205252038
730 9.06210651306 9.31505413297 8.97145584196 9.33676383112
731 8.9982926554 9.33900267677 9.06829700019 9.32310717967
732 9.03955285969 9.35200642667 8.97591549808 9.33298606458
733 9.12412277468 9.32654816256 9.0008801564 9.32708815836
734 9.09902253744 9.33327051757 9.09409407598 9.33188627635
735 9.08504477283 9.33643756614 8.9988723525 9.32708859563
736 9.04351953905 9.3323758665 9.07170109207 9.32121506228
737 9.00330825309 9.32113838887 8.99742018945 9.32747183605
738 9.18088702246 9.33411899414 9.02751724339 9.35014563055
739 9.10676456586 9.33380753849 9.05673417666 9.32894832373
740 9.0992341657 9.33180576032 9.07199903226 9.34653686174
741 9.12111168181 9.32755501176 9.04727290094 9.33916188158
742 9.13070053218 9.32156450402 9.02271767471 9.32067253982
743 9.13431022591 9.32930219635 9.07197935041 9.33203963956
744 9.19267314789 9.33235976179 8.98916324196 9.32918196626
745 9.14772782935 9.32805427427 9.05602280016 9.32897690905
746 9.05061495119 9.33973761105 9.09632881158 9.32366229418
747 9.07318421291 9.3125485047 9.06460810164 9.32057155325
748 9.12591219633 9.33946193991 9.03488735688 9.32565673179
749 9.081827945 9.33870700713 9.06931897885 9.3367905401
750 9.07241818078 9.33402713328 9.03943579591 9.32977617706
751 9.16502911779 9.32133880735 9.04360900094 9.34289254291
752 9.10239164338 9.33139869922 9.10244193873 9.33243133057
753 9.08231011513 9.32785107149 9.10403295091 9.33196976509
754 9.2022009949 9.34312172588 8.96817688524 9.33418103848
755 9.1587285487 9.32407455601 9.04192289817 9.3374176412
756 9.12691807704 9.32381096451 8.92690316299 9.3347847169
757 9.10365784353 9.32641497742 9.04682829793 9.33555998898
758 9.11836141458 9.33789230979 9.0601911083 9.32352026958
759 9.1146792657 9.33335638669 9.04260079228 9.32958697424
760 9.10801700344 9.33955690563 8.97789901564 9.32397921211
761 9.13848158543 9.33605759765 9.05583269505 9.3327550396
762 9.16227980665 9.32886887384 9.06312597641 9.33558596267
763 9.21757198018 9.33783635277 9.04713807237 9.33150115568
764 9.1301223276 9.32308354371 8.99603432666 9.31329078528
765 9.13037741523 9.33211973045 8.99750055739 9.33940972451
766 9.12578409342 9.32582334137 9.05684181197 9.34003743982
767 9.17128362822 9.35202494268 9.0581368728 9.32186968483
768 9.1169418521 9.32877439179 9.01087771088 9.33078058349
769 9.13698345307 9.32076813376 9.05771222844 9.32111979808
770 9.12935094737 9.3388318606 9.0922050402 9.33444848067
771 9.14667825457 9.33252090405 9.05584269427 9.33384112045
772 9.11223680143 9.32697828134 9.09331861227 9.34070408121
773 9.0644090371 9.34409955567 9.02947902179 9.34182488277
774 9.16474941779 9.33100661533 9.03501895263 9.33549620634
775 9.15088869235 9.33195624365 9.00986252455 9.33725457929
776 9.16258004004 9.3263662208 9.11167950846 9.34207233379
777 9.20508307157 9.35078695592 9.12188396844 9.32135334247
778 9.16887113211 9.33265431533 9.07599349837 9.3332634701
779 9.20667769213 9.33275420142 9.04253862944 9.33666356697
780 9.04129138077 9.32761171322 9.06142960232 9.33246456681
781 9.13482469119 9.33339179241 9.09575358848 9.34722464417
782 9.12732424949 9.32437029554 9.11734266396 9.32228308041
783 9.17133444572 9.33823868118 9.07763233202 9.34407504275
784 9.0282609156 9.32694404784 9.02647879564 9.33566101945
785 9.16671996294 9.33567540583 9.0807539203 9.33378391219
786 9.18509101829 9.33201409618 9.11616066531 9.34256677407
787 9.20350520948 9.32919327175 9.05063394265 9.32514340795
788 9.17490618024 9.33687625256 9.1028316434 9.32757335437
789 9.17566619 9.33921612565 9.13963706651 9.34211106152
790 9.17914363717 9.33464758613 9.10976380424 9.33090845294
791 9.16414923511 9.32123077804 9.04308159558 9.34812172252
792 9.11394448886 9.33605343847 9.10211098444 9.31997090513
793 9.10757920485 9.31727146168 9.10820399857 9.34936155314
794 9.2018375702 9.33443553851 9.04043617302 9.3302475394
795 9.15690183363 9.34262892864 9.05893690064 9.34296470935
796 9.13475461665 9.32147440453 9.10297406094 9.3276537815
797 9.15986069563 9.33198863895 9.01269231558 9.33103825086
798 9.2029054807 9.33426509904 9.13477226953 9.3411161665
799 9.19948974527 9.32283389802 9.1164426557 9.33842892137
800 9.13656889229 9.33232304005 9.13392689955 9.33115767334
801 9.16433834542 9.31789541322 9.0319017989 9.31456867497
802 9.2658077514 9.3294733826 8.98306744904 9.33616876103
803 9.12146081277 9.33920939347 9.12906791223 9.3397225725
804 9.16672530477 9.32490362526 9.12899986714 9.34011646765
805 9.1819860305 9.33823446957 9.01160422552 9.33426579933
806 9.18991041709 9.31563781869 9.1160233836 9.33537499564
807 9.07711612888 9.31099100868 9.10460656454 9.33738450352
808 9.18882782858 9.32759317816 9.03026358167 9.33505376607
809 9.10680029144 9.33854770741 9.10893702223 9.3332174855
810 9.17832812054 9.33076613851 9.08277264747 9.3470176809
811 9.14542143113 9.33319166058 9.04635264798 9.31456421671
812 9.17879586144 9.33357927427 9.13211781316 9.32394508829
813 9.1411811288 9.34555020616 9.07765770541 9.35028803631
814 9.20250363565 9.35148578171 9.07353098815 9.34306118447
815 9.20751889265 9.31302130699 9.13356404627 9.33472979622
816 9.1080964734 9.33783390356 9.14153911166 9.3409242014
817 9.10648275641 9.31067726122 9.04124264575 9.33311900093
818 9.16105774991 9.33311771095 9.10355476005 9.33343689689
819 9.19098184008 9.33998876024 9.06190606424 9.3132387861
820 9.21391064502 9.34395025944 9.1086409165 9.33782766626
821 9.11143138383 9.33163646929 9.15222388911 9.32495500723
822 9.20623825976 9.34480850428 9.10528992024 9.32578608541
823 9.18050323233 9.32017493737 9.08560235602 9.33871723452
824 9.21485466333 9.32568828459 9.07004296774 9.32221959673
825 9.23536953826 9.33625543058 9.02582929871 9.33475430165
826 9.13415145399 9.3463048699 9.13236834002 9.3277303956
827 9.18653687629 9.3463005831 9.11351897602 9.32252956413
828 9.20810317711 9.32870941598 9.10784826043 9.33918840319
829 9.18998123933 9.35101397817 9.11455355943 9.32504211919
830 9.20447195336 9.33872102169 9.11074354024 9.32674589649
831 9.21003593284 9.33994056384 9.04757863589 9.33793956142
832 9.22958350183 9.32306421831 9.09791889554 9.3307182996
833 9.16742797794 9.33840019603 9.06702055508 9.34233775761
834 9.13354876154 9.33822796716 9.09261929352 9.3411866814
835 9.16819553651 9.32388568593 9.11993770332 9.34112803025
836 9.26821657785 9.33653932046 9.11571402887 9.33098944866
837 9.22509406957 9.33994798066 9.10109716646 9.3324141003
838 9.14882816634 9.33554549185 9.09734919223 9.33685549565
839 9.15817676392 9.35118989462 9.04343862794 9.3207425966
840 9.14204343263 9.33541829446 9.08130489449 9.33268444285
841 9.25111042366 9.3296965558 9.13037196624 9.33416236975
842 9.20951712971 9.34673435406 9.08090317198 9.33844227078
843 9.22632363125 9.33063173755 9.09959653056 9.34476470787
844 9.218778805 9.3316841255 9.18010000145 9.3354842858
845 9.16820468206 9.32537677689 9.09642066518 9.33715314553
846 9.19484544094 9.33418513963 9.13970137954 9.32953896282
847 9.13245160358 9.33189628192 9.07088411839 9.33827928259
848 9.20675497334 9.33234661572 9.04599956057 9.34002103656
849 9.14029499229 9.33651765398 9.16019922816 9.33528667602
850 9.1978270255 9.33505373829 9.08301752251 9.3233232538
851 9.20121280135 9.34402901599 9.1231323284 9.33625823685
852 9.24025331409 9.32146555269 9.057635811 9.32735551854
853 9.24669800229 9.31551089281 9.10954620176 9.34360317921
854 9.19908098203 9.32862337144 9.08392811795 9.3472609848
855 9.18418873109 9.33123904178 9.06690988345 9.34155775263
856 9.147182076 9.33434534081 9.07987236476 9.33261919431
857 9.17285440977 9.34633319783 9.1729126799 9.32884807625
858 9.18562012378 9.34094514074 9.10241147073 9.33408332633
859 9.15156779713 9.33427553946 9.12061048473 9.34770622426
860 9.21664577615 9.3254013937 9.10179699941 9.33031487991
861 9.1607229409 9.32505996311 9.1335230848 9.34662554513
862 9.19733338667 9.32854786513 9.15791063585 9.35175922436
863 9.27960073381 9.33093052864 9.04611435023 9.3329237773
864 9.16069647573 9.3127373764 9.09396497185 9.33032202924
865 9.24757852403 9.32633457134 9.13245747962 9.34491298065
866 9.24143784925 9.3424300079 9.13552804393 9.32898369531
867 9.24093472317 9.34151699227 9.11264814353 9.32615805212
868 9.18970430716 9.33505815049 9.09696116059 9.34869856383
869 9.24614713228 9.34213126255 9.14065757849 9.33363751507
870 9.17578622347 9.3479261696 9.09196656145 9.33643889631
871 9.20427799254 9.32654913126 9.14841699879 9.3319825319
872 9.27941882278 9.33852065746 9.16831665857 9.33507632448
873 9.21918257319 9.33337858071 9.14183889789 9.32732386849
874 9.24481240933 9.32202951159 9.08210937504 9.33045058669
875 9.22934330713 9.34010532313 9.14516469352 9.32819285611
876 9.21202562312 9.33129085996 9.13492476632 9.32245994763
877 9.20074653856 9.33532799504 9.17788117965 9.34967270529
878 9.19097578359 9.32617949441 9.05785846159 9.32927906904
879 9.19616096207 9.33069215132 9.13030689032 9.33029193257
880 9.21052645283 9.34264885986 9.15310683316 9.34429341304
881 9.20563390722 9.32325157068 9.06509850523 9.33124523654
882 9.23275857979 9.33604934704 9.106991173 9.33133488929
883 9.20267469636 9.32743774778 9.15586852077 9.3302286873
884 9.26316200856 9.32935988708 9.15512134268 9.33350269133
885 9.20938002755 9.33406457887 9.11618691833 9.33228883224
886 9.19959711287 9.31479227566 9.10553367147 9.32819917086
887 9.16802643701 9.34060031967 9.1000308453 9.33441896339
888 9.25344868423 9.32548827624 9.16826812247 9.31803972191
889 9.27903957284 9.32402474193 9.12940839244 9.31752267285
890 9.21652982218 9.32966734577 9.08536206225 9.33057905526
891 9.22878884685 9.34131980083 9.09550031587 9.34260730753
892 9.24680474198 9.34405516487 9.10143425945 9.34476031479
893 9.18158576681 9.34110825962 9.15014614475 9.33173699452
894 9.23936129527 9.33647089902 9.14154768971 9.33230231031
895 9.25495512211 9.3340053423 9.17376181449 9.34241806303
896 9.23278380232 9.34470041556 9.07024029362 9.32130772144
897 9.26471286705 9.33161902202 9.13540135576 9.34188081009
898 9.21394038711 9.32665645818 9.13457951694 9.31053701794
899 9.21880749464 9.33303531626 9.15087371727 9.33332827231
900 9.25996148293 9.32761467538 9.17030571097 9.3358045448
901 9.26385101432 9.33738689176 9.12614986413 9.33632013164
902 9.20924306674 9.33226756735 9.14421394076 9.32867709634
903 9.23223535134 9.32641445942 9.18122821305 9.33843650719
904 9.21682506223 9.34284211384 9.14674153551 9.33442629839
905 9.24506137335 9.33975571477 9.13695364035 9.34119031239
906 9.21056325261 9.33445820318 9.14539999919 9.33663415828
907 9.25164774771 9.3423821525 9.16555658575 9.33583991428
908 9.23158626004 9.33989909573 9.15147228357 9.33822220749
909 9.2084178056 9.32744063638 9.13205145027 9.33887771483
910 9.19199572408 9.33413756631 9.10407565399 9.32055762381
911 9.20998373338 9.34422591677 9.13703972903 9.33637864387
912 9.27723944992 9.33829103826 9.13758602829 9.33000902123
913 9.23112751951 9.33439294367 9.15233026085 9.33657094645
914 9.24420631201 9.33951734032 9.14146761326 9.32956252676
915 9.26815936395 9.3431461975 9.13682241294 9.34132718044
916 9.17308978804 9.34347084956 9.14390881572 9.3425726901
917 9.24357001391 9.3409972336 9.15017878643 9.3252713338
918 9.2445643088 9.33164607225 9.13553188959 9.33687830373
919 9.20715493352 9.34105962037 9.1705192985 9.34148154753
920 9.21733267496 9.33090781958 9.18696157029 9.32283623645
921 9.22388496511 9.33692341867 9.1412694525 9.3435141039
922 9.24810005569 9.34599175925 9.16936899065 9.34474186168
923 9.25299213859 9.33442211889 9.17943139729 9.34410775035
924 9.20607012817 9.3297480994 9.1604595367 9.34273279159
925 9.26311179947 9.32348482717 9.18927410317 9.33760656059
926 9.2710405779 9.32705994261 9.14644200964 9.32773151215
927 9.20749645502 9.33743789141 9.08189369901 9.34128111415
928 9.16565395034 9.32558029473 9.13492453109 9.33015854654
929 9.24997380335 9.334772758 9.13529230114 9.33080825797
